 Date;Receipt_number;Shop;Product;Quantity;Price for unit
30.12.2024 15:36;OElBMRvXLUU        ;Сільпо;1.000         x         109.00 =                  109.00 А;АРТ,№;t3C10х1
30.12.2024 15:36;OElBMRvXLUU        ;Сільпо;АРТ.№ 699234 Хуст10НосRut3C10х10;2;4.99
30.12.2024 15:36;OElBMRvXLUU        ;Сільпо;2.000         x           4.99 =                    9.98 А;АРТ,№; зі свя
30.12.2024 16:19;126455;АТБ;АРТ.№ 58 Пакет п/е 34*55 зі святковою символікою без/уп;1;4.60
30.12.2024 16:19;126455;АТБ;1.000         x           4.60 =                    4.60 А;АРТ,№;тичні 1
30.12.2024 16:19;126455;АТБ;АРТ.№ 154 Серветки кoсметичні 100+50 шт Своя лінія універс;1;28.90
30.12.2024 16:19;126455;АТБ;1.000         x          28.90 =                   28.90 А;АРТ,№;тичні 1
30.12.2024 16:19;126455;АТБ;АРТ.№ 154 Серветки кoсметичні 100+50 шт Своя лінія універс;1;28.90
30.12.2024 16:19;126455;АТБ;1.000         x          28.90 =                   28.90 А;АРТ,№;і 60 шт
30.12.2024 16:19;126455;АТБ;АРТ.№ 357 Серветки вологі 60 шт Своя лінія антибактеріальн;1;28.30
30.12.2024 16:19;126455;АТБ;1.000         x          28.30 =                   28.30 А;АРТ,№;ві 10 ш
30.12.2024 16:19;126455;АТБ;АРТ.№ 48 Хустинки паперові 10 шт Розумний вибір двошарові;1;2.50
30.12.2024 16:19;126455;АТБ;1.000         x           2.50 =                    2.50 А;АРТ,№;ві 10 ш
30.12.2024 16:19;126455;АТБ;АРТ.№ 48 Хустинки паперові 10 шт Розумний вибір двошарові;1;2.50
30.12.2024 16:19;126455;АТБ;1.000         x           2.50 =                    2.50 А;АРТ,№;ві 10 ш
30.12.2024 16:19;126455;АТБ;АРТ.№ 48 Хустинки паперові 10 шт Розумний вибір двошарові;1;2.50
30.12.2024 16:19;126455;АТБ;1.000         x           2.50 =                    2.50 А;АРТ,№;ойлерів
30.12.2024 16:19;126455;АТБ;АРТ.№ 130 Філе курчат-бройлерів Чебатурочка охолоджене газ;0.647;198.49
30.12.2024 16:19;126455;АТБ;0.647         x         198.49 =                  128.42 А;АРТ,№;ойлерів
30.12.2024 16:19;126455;АТБ;АРТ.№ 130 Філе курчат-бройлерів Чебатурочка охолоджене газ;0.553;198.49
30.12.2024 16:19;126455;АТБ;0.553         x         198.49 =                  109.76 А;АРТ,№;estle N
30.12.2024 16:19;126455;АТБ;АРТ.№ 245 Цукерка 42 г Nestle Nuts м/уп;1;27.90
30.12.2024 16:19;126455;АТБ;1.000         x          27.90 =                   27.90 А;     ;
30.12.2024 16:19;126455;АТБ;        Дисконт: 1.39;АРТ,№; Kinder
30.12.2024 16:19;126455;АТБ;АРТ.№ 743 Батончик 100 г Kinder Chocolate Т8 с молочним на;1;69.40
30.12.2024 16:19;126455;АТБ;1.000         x          69.40 =                   69.40 А;     ;
30.12.2024 16:19;126455;АТБ;        Дисконт: 3.47;АРТ,№;B 4 PAW
30.12.2024 16:19;126455;АТБ;АРТ.№ 777 Корм 100 г CLUB 4 PAWS Преміум з ягням в соусі п;1;15.90
30.12.2024 16:19;126455;АТБ;1.000         x          15.90 =                   15.90 А;     ;
30.12.2024 16:19;126455;АТБ;        Дисконт: 0.79;АРТ,№;рчат-бр
31.12.2024 13:32;99284;АТБ;АРТ.№ 374 Філе стегна курчат-бройлерів Епікур охолоджене г;0.654;213.95
31.12.2024 13:32;99284;АТБ;0.654         x         213.95 =                  139.92 А;АРТ,№;рчат-бр
31.12.2024 13:32;99284;АТБ;АРТ.№ 374 Філе стегна курчат-бройлерів Епікур охолоджене г;0.617;213.95
31.12.2024 13:32;99284;АТБ;0.617         x         213.95 =                  132.01 А;АРТ,№;иївхліб
31.12.2024 13:32;99284;АТБ;АРТ.№ 40 Булочки 400 г Київхліб Малятко 1г п/ет;1;31.60
31.12.2024 13:32;99284;АТБ;1.000         x          31.60 =                   31.60 А;АРТ,№;,782 кг
31.12.2024 13:32;99284;АТБ;АРТ.№ 112 Олія 0,85 л (0,782 кг) Олейна Традиційна Соняшни;1;63.41
31.12.2024 13:32;99284;АТБ;1.000         x          63.41 =                   63.41 А;АРТ,№;,782 кг
31.12.2024 13:32;99284;АТБ;АРТ.№ 112 Олія 0,85 л (0,782 кг) Олейна Традиційна Соняшни;1;63.41
31.12.2024 13:32;99284;АТБ;1.000         x          63.41 =                   63.41 А;АРТ,№;єнічні 
31.12.2024 13:32;99284;АТБ;АРТ.№ 375 Прокладки гігієнічні 10 шт Bella for Teens Ultra;1;35.90
31.12.2024 13:32;99284;АТБ;1.000         x          35.90 =                   35.90 А;     ;
31.12.2024 13:32;99284;АТБ;        Дисконт: 1.80;АРТ,№;єнічні 
31.12.2024 13:32;99284;АТБ;АРТ.№ 375 Прокладки гігієнічні 10 шт Bella for Teens Ultra;1;35.90
31.12.2024 13:32;99284;АТБ;1.000         x          35.90 =                   35.90 А;     ;
31.12.2024 13:32;99284;АТБ;        Дисконт: 1.80;АРТ,№;єнічні 
31.12.2024 13:32;99284;АТБ;АРТ.№ 376 Прокладки гігієнічні 9 шт Libresse Natural Care;1;35.50
31.12.2024 13:32;99284;АТБ;1.000         x          35.50 =                   35.50 А;     ;
31.12.2024 13:32;99284;АТБ;        Дисконт: 1.77;АРТ,№;B 4 PAW
31.12.2024 13:32;99284;АТБ;АРТ.№ 377 Корм 100 г CLUB 4 PAWS Преміум з ягням в соусі п;1;15.90
31.12.2024 13:32;99284;АТБ;1.000         x          15.90 =                   15.90 А;     ;
31.12.2024 13:32;99284;АТБ;        Дисконт: 0.79;АРТ,№;єнічні 
31.12.2024 13:32;99284;АТБ;АРТ.№ 378 Прокладки гігієнічні 10 шт Libresse Ultra Goodni;1;47.60
31.12.2024 13:32;99284;АТБ;1.000         x          47.60 =                   47.60 А;     ;
31.12.2024 13:32;99284;АТБ;        Дисконт: 2.38;АРТ,№; шт Ясе
31.12.2024 13:32;99284;АТБ;АРТ.№ 379 Яйце куряче 10 шт Ясенсвіт Справжні велетні вища;1;68.40
31.12.2024 13:32;99284;АТБ;1.000         x          68.40 =                   68.40 А;АРТ,№;СвятМик
31.12.2024 13:36;c7xZ66o2qyk        ;Фора;АРТ.№ 969415 Фіг25RoshenСвятМик;3;17.90
31.12.2024 13:36;c7xZ66o2qyk        ;Фора;3.000         x          17.90 =                   53.70 А;АРТ,№;омашЗак
31.12.2024 13:36;c7xZ66o2qyk        ;Фора;АРТ.№ 917619 Хл450КулинДомашЗакв;1;32.90
31.12.2024 13:36;c7xZ66o2qyk        ;Фора;1.000         x          32.90 =                   32.90 А;АРТ,№;вхСтудП
31.12.2024 13:36;c7xZ66o2qyk        ;Фора;АРТ.№ 929284 Рогал300КиївхСтудПос;1;28.90
31.12.2024 13:36;c7xZ66o2qyk        ;Фора;1.000         x          28.90 =                   28.90 А;АРТ,№;ФораМал
31.12.2024 13:36;c7xZ66o2qyk        ;Фора;АРТ.№ 889656 Пак30*55*50ФораМал;1;4.00
31.12.2024 13:36;c7xZ66o2qyk        ;Фора;1.000         x           4.00 =                    4.00 А;АРТ,№;ФораМал
01.01.2025 15:39;pjjX0ZUrOyw        ;Фора;АРТ.№ 889656 Пак30*55*50ФораМал;1;4.00
01.01.2025 15:39;pjjX0ZUrOyw        ;Фора;1.000         x           4.00 =                    4.00 А;АРТ,№;ТрісНат
01.01.2025 15:39;pjjX0ZUrOyw        ;Фора;АРТ.№ 895324 Печ115BangaТрісНатВ*;2;99.90
01.01.2025 15:39;pjjX0ZUrOyw        ;Фора;2.000         x          99.90 =                  199.80 А;АРТ,№;вТр5%Ва
01.01.2025 15:39;pjjX0ZUrOyw        ;Фора;АРТ.№ 857555 Сир220PresТвТр5%Ван;1;69.90
01.01.2025 15:39;pjjX0ZUrOyw        ;Фора;1.000         x          69.90 =                   69.90 А;АРТ,№;омашЗак
01.01.2025 15:39;pjjX0ZUrOyw        ;Фора;АРТ.№ 917619 Хл450КулинДомашЗакв;1;32.90
01.01.2025 15:39;pjjX0ZUrOyw        ;Фора;1.000         x          32.90 =                   32.90 А;АРТ,№;вСпрВел
01.01.2025 15:39;pjjX0ZUrOyw        ;Фора;АРТ.№ 181642 Яйце10ЯсенсвСпрВелС0;1;67.90
01.01.2025 15:39;pjjX0ZUrOyw        ;Фора;1.000         x          67.90 =                   67.90 А;АРТ,№;й черво
01.01.2025 15:49;127210;АТБ;АРТ.№ 365 Перець солодкий червоний 1гат;0.4;159.95
01.01.2025 15:49;127210;АТБ;0.400         x         159.95 =                   63.98 А;АРТ,№;дний з 
01.01.2025 15:49;127210;АТБ;АРТ.№ 49 Пакет біорозкладний з ручками 220х450,240х420мм,;1;1.20
01.01.2025 15:49;127210;АТБ;1.000         x           1.20 =                    1.20 А;АРТ,№;ві 2 шт
01.01.2025 15:49;127210;АТБ;АРТ.№ 366 Рушники паперові 2 шт Своя лінія 2-шарові білі м;1;28.90
01.01.2025 15:49;127210;АТБ;1.000         x          28.90 =                   28.90 А;АРТ,№;т
01.01.2025 15:49;127210;АТБ;АРТ.№ 139 Клементин 1 гат;0.764;64.95
01.01.2025 15:49;127210;АТБ;0.764         x          64.95 =                   49.62 А;АРТ,№;дний з 
01.01.2025 15:49;127210;АТБ;АРТ.№ 49 Пакет біорозкладний з ручками 220х450,240х420мм,;1;1.20
01.01.2025 15:49;127210;АТБ;1.000         x           1.20 =                    1.20 А;АРТ,№;і 60 шт
01.01.2025 15:49;127210;АТБ;АРТ.№ 160 Серветки вологі 60 шт Своя лінія антибактеріальн;1;28.30
01.01.2025 15:49;127210;АТБ;1.000         x          28.30 =                   28.30 А;АРТ,№;тичні 1
01.01.2025 15:49;127210;АТБ;АРТ.№ 213 Серветки кoсметичні 100+50 шт Своя лінія універс;1;28.90
01.01.2025 15:49;127210;АТБ;1.000         x          28.90 =                   28.90 А;АРТ,№;тичні 1
01.01.2025 15:49;127210;АТБ;АРТ.№ 213 Серветки кoсметичні 100+50 шт Своя лінія універс;1;28.90
01.01.2025 15:49;127210;АТБ;1.000         x          28.90 =                   28.90 А;АРТ,№;тичні 1
01.01.2025 15:49;127210;АТБ;АРТ.№ 213 Серветки кoсметичні 100+50 шт Своя лінія універс;1;28.90
01.01.2025 15:49;127210;АТБ;1.000         x          28.90 =                   28.90 А;АРТ,№;ezzz!2,
02.01.2025 15:09;Ae9CUkIG6Ew        ;Сільпо;АРТ.№ 971800 ПакетСтартYezzz!2.0;1;50.00
02.01.2025 15:09;Ae9CUkIG6Ew        ;Сільпо;1.000         x          50.00 =                   50.00 А;АРТ,№;!АнглС
02.01.2025 15:09;Ae9CUkIG6Ew        ;Сільпо;АРТ.№ 497479 Чай100Gr@ce!АнглС;1;49.99
02.01.2025 15:09;Ae9CUkIG6Ew        ;Сільпо;1.000         x          49.99 =                   49.99 А;АРТ,№;HousSPБ
02.01.2025 15:09;Ae9CUkIG6Ew        ;Сільпо;АРТ.№ 890807 Чай100ChelNHousSPБер;1;129.00
02.01.2025 15:09;Ae9CUkIG6Ew        ;Сільпо;1.000         x         129.00 =                  129.00 А;АРТ,№;t3C10х1
02.01.2025 15:09;Ae9CUkIG6Ew        ;Сільпо;АРТ.№ 699234 Хуст10НосRut3C10х10;2;4.99
02.01.2025 15:09;Ae9CUkIG6Ew        ;Сільпо;2.000         x           4.99 =                    9.98 А;АРТ,№;g100%Бе
02.01.2025 15:09;Ae9CUkIG6Ew        ;Сільпо;АРТ.№ 959166 Чай90MonOrig100%Берг;1;93.99
02.01.2025 15:09;Ae9CUkIG6Ew        ;Сільпо;1.000         x          93.99 =                   93.99 А;АРТ,№;жерН/га
05.01.2025 16:01;Aev59X3W2U4        ;Фора;АРТ.№ 369071 М/в2.0КарпДжерН/газ;1;19.90
05.01.2025 16:01;Aev59X3W2U4        ;Фора;1.000         x          19.90 =                   19.90 А;АРТ,№;
05.01.2025 16:01;Aev59X3W2U4        ;Фора;АРТ.№ 32485 БананКг;1.562;59.90
05.01.2025 16:01;Aev59X3W2U4        ;Фора;1.562         x          59.90 =                   93.56 А;АРТ,№;лКиївсь
05.01.2025 16:01;Aev59X3W2U4        ;Фора;АРТ.№ 724408 Сух260КиївхлКиївські;1;34.90
05.01.2025 16:01;Aev59X3W2U4        ;Фора;1.000         x          34.90 =                   34.90 А;АРТ,№;йлерів 
05.01.2025 16:08;125564;АТБ;АРТ.№ 25 Філе курчат-бройлерів Чебатурочка охолоджене газ;0.671;158.99
05.01.2025 16:08;125564;АТБ;0.671         x         158.99 =                  106.68 А;АРТ,№;ційний 
05.01.2025 16:08;125564;АТБ;АРТ.№ 854 Засіб дезінфекційний 50 мл Manorm в асортименті;1;42.60
05.01.2025 16:08;125564;АТБ;1.000         x          42.60 =                   42.60 А;АРТ,№;Київхлі
05.01.2025 16:08;125564;АТБ;АРТ.№ 775 Булочки 250 г Київхліб Малятко 1г п/ет;1;19.90
05.01.2025 16:08;125564;АТБ;1.000         x          19.90 =                   19.90 А;АРТ,№;
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;АРТ.№ 32485 БананКг;1.158;59.90
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;1.158         x          59.90 =                   69.36 А;АРТ,№;ubДляСу
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;АРТ.№ 609960 Рис300HokClubДляСуші;1;59.90
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;1.000         x          59.90 =                   59.90 А;АРТ,№;лПшенНа
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;АРТ.№ 959754 Бат250КиївхлПшенНар;1;16.90
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;1.000         x          16.90 =                   16.90 А;АРТ,№;Зоолог
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;АРТ.№ 698999 Печ250ГронаЗоолог;1;38.90
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;1.000         x          38.90 =                   38.90 А;АРТ,№;delОриг
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;АРТ.№ 429180 Сир175PhiladelОригин;1;99.90
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;1.000         x          99.90 =                   99.90 А;АРТ,№;aРисови
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;АРТ.№ 592017 Оцет230AkuraРисовий;1;68.90
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;1.000         x          68.90 =                   68.90 А;АРТ,№;оріДСуш
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;АРТ.№ 699828 Вод14AkuraНоріДСуші;1;68.90
07.01.2025 17:33;E4cUSdMhyuU        ;Фора;1.000         x          68.90 =                   68.90 А;АРТ,№; зі свя
07.01.2025 17:39;102649;АТБ;АРТ.№ 29 Пакет п/е 34*55 зі святковою символікою без/уп;1;4.60
07.01.2025 17:39;102649;АТБ;1.000         x           4.60 =                    4.60 А;АРТ,№; 1 гат
07.01.2025 17:39;102649;АТБ;АРТ.№ 431 Яблуко Чемпіон 1 гат;1.568;37.95
07.01.2025 17:39;102649;АТБ;1.568         x          37.95 =                   59.51 А;АРТ,№;ний 350
07.01.2025 17:39;102649;АТБ;АРТ.№ 561 Сир кисломолочний 350 г Український 5% безлактоз;1;70.90
07.01.2025 17:39;102649;АТБ;1.000         x          70.90 =                   70.90 А;АРТ,№;100 г E
07.01.2025 17:39;102649;АТБ;АРТ.№ 562 Кавовий напій 100 г Elite цикорій з екстрактами;1;41.90
07.01.2025 17:39;102649;АТБ;1.000         x          41.90 =                   41.90 А;     ;
07.01.2025 17:39;102649;АТБ;        Дисконт: 2.09;АРТ,№;ний 180
07.01.2025 17:39;102649;АТБ;АРТ.№ 296 Сир кисломолочний 180 г Білоцерківський 5% еколі;1;39.90
07.01.2025 17:39;102649;АТБ;1.000         x          39.90 =                   39.90 А;АРТ,№;ний 180
07.01.2025 17:39;102649;АТБ;АРТ.№ 296 Сир кисломолочний 180 г Білоцерківський 5% еколі;1;39.90
07.01.2025 17:39;102649;АТБ;1.000         x          39.90 =                   39.90 А;АРТ,№;ТорчКла
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;АРТ.№ 739098 Соус500СоєвТорчКлас;1;70.90
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;1.000         x          70.90 =                   70.90 А;АРТ,№;омашЗак
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;АРТ.№ 917619 Хл450КулинДомашЗакв;1;32.90
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;1.000         x          32.90 =                   32.90 А;АРТ,№;окіяЕк8
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;АРТ.№ 878789 Масло180МолокіяЕк82%;2;95.90
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;2.000         x          95.90 =                  191.80 А;АРТ,№;/Лак15%
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;АРТ.№ 918566 Смет300МолБ/Лак15%Ст;1;53.50
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;1.000         x          53.50 =                   53.50 А;АРТ,№;adyToEa
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;АРТ.№ 538208 АвокадоШтReadyToEat;1;79.90
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;1.000         x          79.90 =                   79.90 А;АРТ,№;готин5%
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;АРТ.№ 872537 Сир180КислЯготин5%Фп;2;43.90
09.01.2025 14:34;FlrsSVbW7-4   ;Фора;2.000         x          43.90 =                   87.80 А;АРТ,№;а
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 142571 ЯблукоКгГала;1.306;29.90
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;1.306         x          29.90 =                   39.05 А;АРТ,№;кладний
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 890999 ПакетБіорозкладний;2;1.20
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;2.000         x           1.20 =                    2.40 А;АРТ,№;вТр5%Ва
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 857555 Сир220PresТвТр5%Ван;1;58.90
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;1.000         x          58.90 =                   58.90 А;АРТ,№;ФораВел
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 889655 Пак45*66*50ФораВелик;1;6.00
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;1.000         x           6.00 =                    6.00 А;АРТ,№;одСвітЗ
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 865925 Пал220КрабВодСвітЗам;1;67.90
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;1.000         x          67.90 =                   67.90 А;АРТ,№;люкЗелК
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 575960 Шампін250МалюкЗелКр;1;59.90
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;1.000         x          59.90 =                   59.90 А;АРТ,№;
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 32485 БананКг;1.282;59.90
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;1.282         x          59.90 =                   76.79 А;АРТ,№;елКрСві
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 575959 Шампінь300ЗелКрСвіжі;1;54.90
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;1.000         x          54.90 =                   54.90 А;АРТ,№;вСолдСи
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 868236 Млинці310ЛевСолдСир;2;36.90
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;2.000         x          36.90 =                   73.80 А;АРТ,№;naНор5Л
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 773650 Водор11KatanaНор5Лис;1;79.90
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;1.000         x          79.90 =                   79.90 А;АРТ,№;
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 34650 МоркваКг;1.04;30.90
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;1.040         x          30.90 =                   32.14 А;АРТ,№;ФілС/сВ
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 962154 Сьомг150FavФілС/сВу;1;209.00
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;1.000         x         209.00 =                  209.00 А;АРТ,№;mGalLif
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;АРТ.№ 907933 Ц.70RoshYGumGalLife;1;18.90
11.01.2025 19:34;RJ5X09Tuo50 ;Фора;1.000         x          18.90 =                   18.90 А;АРТ,№;орокХар
12.01.2025 14:34;P_lXGcxg65Q ;Треш;АРТ.№ 924838 Сіль1000ХуторокХарч;1;31.99
12.01.2025 14:34;P_lXGcxg65Q ;Треш;1.000         x          31.99 =                   31.99 А;АРТ,№;СкРибКр
12.01.2025 14:34;P_lXGcxg65Q ;Треш;АРТ.№ 865920 Паст160ВСІкСкРибКрев;1;62.90
12.01.2025 14:34;P_lXGcxg65Q ;Треш;1.000         x          62.90 =                   62.90 А;АРТ,№;
12.01.2025 14:34;P_lXGcxg65Q ;Треш;АРТ.№ 305597 КлементинКг;0.484;68.90
12.01.2025 14:34;P_lXGcxg65Q ;Треш;0.484         x          68.90 =                   33.35 А;АРТ,№;кладний
12.01.2025 14:34;P_lXGcxg65Q ;Треш;АРТ.№ 890999 ПакетБіорозкладний;1;1.20
12.01.2025 14:34;P_lXGcxg65Q ;Треш;1.000         x           1.20 =                    1.20 А;АРТ,№;инМініЦ
12.01.2025 14:34;P_lXGcxg65Q ;Треш;АРТ.№ 972102 Лав10*18КулинМініЦіл;1;29.99
12.01.2025 14:34;P_lXGcxg65Q ;Треш;1.000         x          29.99 =                   29.99 А;АРТ,№;бр30х30
12.01.2025 14:34;P_lXGcxg65Q ;Треш;АРТ.№ 899045 СервМікрофібр30х30F7;1;21.99
12.01.2025 14:34;P_lXGcxg65Q ;Треш;1.000         x          21.99 =                   21.99 А;АРТ,№;КрабСнК
12.01.2025 14:34;P_lXGcxg65Q ;Треш;АРТ.№ 912846 Пал150ВодСвКрабСнКр;1;69.90
12.01.2025 14:34;P_lXGcxg65Q ;Треш;1.000         x          69.90 =                   69.90 А;АРТ,№;xcPrДМ'
12.01.2025 14:34;P_lXGcxg65Q ;Треш;АРТ.№ 873646 Прип50ПрипExcPrДМ'яс;1;47.59
12.01.2025 14:34;P_lXGcxg65Q ;Треш;1.000         x          47.59 =                   47.59 А;АРТ,№;DАрДинІ
12.01.2025 14:34;P_lXGcxg65Q ;Треш;АРТ.№ 960062 Кр500МилMilDАрДинІнж;1;42.09
12.01.2025 14:34;P_lXGcxg65Q ;Треш;1.000         x          42.09 =                   42.09 А;АРТ,№;вМоцПал
12.01.2025 14:34;P_lXGcxg65Q ;Треш;АРТ.№ 848683 Сир180НовСівМоцПал45;1;75.99
12.01.2025 14:34;P_lXGcxg65Q ;Треш;1.000         x          75.99 =                   75.99 А;АРТ,№;имСвАкц
12.01.2025 14:34;P_lXGcxg65Q ;Треш;АРТ.№ 536075 Бл3*50BrefЛимСвАкц;1;109.00
12.01.2025 14:34;P_lXGcxg65Q ;Треш;1.000         x         109.00 =                  109.00 А;АРТ,№;вЗамВ*
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;АРТ.№ 893934 Брок400ЛімШвЗамВ*;1;62.90
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;1.000         x          62.90 =                   62.90 А;АРТ,№;РізКонс
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;АРТ.№ 928411 Помідори425РізКонс;1;49.90
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;1.000         x          49.90 =                   49.90 А;АРТ,№;omЛосос
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;АРТ.№ 940934 Олив300HelcomЛосос;1;69.90
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;1.000         x          69.90 =                   69.90 А;АРТ,№;омашЗак
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;АРТ.№ 917619 Хл450КулинДомашЗакв;1;32.90
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;1.000         x          32.90 =                   32.90 А;АРТ,№;вХлМаля
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;АРТ.№ 493492 Булоч250КиївХлМалят;1;19.90
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;1.000         x          19.90 =                   19.90 А;АРТ,№;ТостСвН
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;АРТ.№ 764208 Хл350КиївхлТостСвНар;1;33.80
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;1.000         x          33.80 =                   33.80 А;АРТ,№;а
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;АРТ.№ 32505 ГрушаКгЕлітна;0.532;89.90
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;0.532         x          89.90 =                   47.83 А;АРТ,№;iІндичи
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;АРТ.№ 919688 Пашт131ProfiІндичий;1;33.90
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;1.000         x          33.90 =                   33.90 А;АРТ,№;mGalLif
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;АРТ.№ 907933 Ц.70RoshYGumGalLife;2;18.90
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;2.000         x          18.90 =                   37.80 А;АРТ,№;СвятМик
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;АРТ.№ 969415 Фіг25RoshenСвятМик;3;9.90
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;3.000         x           9.90 =                   29.70 А;АРТ,№;укНасСи
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;АРТ.№ 906220 Попк80СоваКукНасСир;1;35.80
14.01.2025 15:56;yZCzrmdOc-Q ;Фора;1.000         x          35.80 =                   35.80 А;АРТ,№;ФораСер
15.01.2025 11:49;JjF4k3pad7w ;Фора;АРТ.№ 889654 Пак37*60*50ФораСеред;1;5.00
15.01.2025 11:49;JjF4k3pad7w ;Фора;1.000         x           5.00 =                    5.00 А;АРТ,№;rДесТвМ
15.01.2025 11:49;JjF4k3pad7w ;Фора;АРТ.№ 878492 Тіс100NonparДесТвМал;1;36.90
15.01.2025 11:49;JjF4k3pad7w ;Фора;1.000         x          36.90 =                   36.90 А;АРТ,№;mGalLif
15.01.2025 11:49;JjF4k3pad7w ;Фора;АРТ.№ 907933 Ц.70RoshYGumGalLife;1;18.90
15.01.2025 11:49;JjF4k3pad7w ;Фора;1.000         x          18.90 =                   18.90 А;АРТ,№;aChocPe
15.01.2025 11:49;JjF4k3pad7w ;Фора;АРТ.№ 912466 Драж40Bim&BaChocPean;1;11.90
15.01.2025 11:49;JjF4k3pad7w ;Фора;1.000         x          11.90 =                   11.90 А;АРТ,№;ШпинатС
15.01.2025 11:49;JjF4k3pad7w ;Фора;АРТ.№ 959632 БурекXXL140ШпинатСир;1;35.90
15.01.2025 11:49;JjF4k3pad7w ;Фора;1.000         x          35.90 =                   35.90 А;АРТ,№;amberTi
15.01.2025 11:49;JjF4k3pad7w ;Фора;АРТ.№ 968542 Н-р300ПрянLamberTime;1;149.00
15.01.2025 11:49;JjF4k3pad7w ;Фора;1.000         x         149.00 =                  149.00 А;АРТ,№;ФораМал
16.01.2025 15:30;A2z6ky9HoNA;Фора;АРТ.№ 889656 Пак30*55*50ФораМал;1;4.00
16.01.2025 15:30;A2z6ky9HoNA;Фора;1.000         x           4.00 =                    4.00 А;АРТ,№;вЗамВ*
16.01.2025 15:30;A2z6ky9HoNA;Фора;АРТ.№ 893934 Брок400ЛімШвЗамВ*;2;62.90
